"game_id","location_team","period","stint","team","opp","lineup_team","lineup_opp","secs_game_start","secs_game_end","secs_played","poss_team","pts_team","poss_opp","pts_opp"
"0022300084","home",4,3,"DAL","BKN","1628467 Maxi Kleber, 1630182 Josh Green, 202681 Kyrie Irving, 203501 Tim Hardaway Jr., 203939 Dwight Powell","1626220 Royce O'Neale, 1627732 Ben Simmons, 1629022 Lonnie Walker IV, 1630560 Cam Thomas, 203915 Spencer Dinwiddie",2311,2433,122,4,8,4,8
"0022300084","away",4,3,"BKN","DAL","1626220 Royce O'Neale, 1627732 Ben Simmons, 1629022 Lonnie Walker IV, 1630560 Cam Thomas, 203915 Spencer Dinwiddie","1628467 Maxi Kleber, 1630182 Josh Green, 202681 Kyrie Irving, 203501 Tim Hardaway Jr., 203939 Dwight Powell",2311,2433,122,4,8,4,8
"0022300084","home",4,4,"DAL","BKN","1628467 Maxi Kleber, 1630182 Josh Green, 202681 Kyrie Irving, 203501 Tim Hardaway Jr., 203939 Dwight Powell","1626220 Royce O'Neale, 1627732 Ben Simmons, 1628969 Mikal Bridges, 1629022 Lonnie Walker IV, 203915 Spencer Dinwiddie",2433,2503,70,1,2,2,0
"0022300084","away",4,4,"BKN","DAL","1626220 Royce O'Neale, 1627732 Ben Simmons, 1628969 Mikal Bridges, 1629022 Lonnie Walker IV, 203915 Spencer Dinwiddie","1628467 Maxi Kleber, 1630182 Josh Green, 202681 Kyrie Irving, 203501 Tim Hardaway Jr., 203939 Dwight Powell",2433,2503,70,2,0,1,2
"0022300084","home",4,5,"DAL","BKN","1629029 Luka Doncic, 1629684 Grant Williams, 202681 Kyrie Irving, 203501 Tim Hardaway Jr., 203939 Dwight Powell","1626220 Royce O'Neale, 1627732 Ben Simmons, 1627827 Dorian Finney-Smith, 1628969 Mikal Bridges, 203915 Spencer Dinwiddie",2503,2614,111,4,3,3,3
"0022300084","away",4,5,"BKN","DAL","1626220 Royce O'Neale, 1627732 Ben Simmons, 1627827 Dorian Finney-Smith, 1628969 Mikal Bridges, 203915 Spencer Dinwiddie","1629029 Luka Doncic, 1629684 Grant Williams, 202681 Kyrie Irving, 203501 Tim Hardaway Jr., 203939 Dwight Powell",2503,2614,111,3,3,4,3
"0022300084","home",4,6,"DAL","BKN","1628467 Maxi Kleber, 1629029 Luka Doncic, 1629684 Grant Williams, 1630182 Josh Green, 202681 Kyrie Irving","1627732 Ben Simmons, 1627827 Dorian Finney-Smith, 1628969 Mikal Bridges, 1630560 Cam Thomas, 203915 Spencer Dinwiddie",2614,2670,56,1,0,2,3
"0022300084","away",4,6,"BKN","DAL","1627732 Ben Simmons, 1627827 Dorian Finney-Smith, 1628969 Mikal Bridges, 1630560 Cam Thomas, 203915 Spencer Dinwiddie","1628467 Maxi Kleber, 1629029 Luka Doncic, 1629684 Grant Williams, 1630182 Josh Green, 202681 Kyrie Irving",2614,2670,56,2,3,1,0
"0022300084","home",4,7,"DAL","BKN","1628467 Maxi Kleber, 1629029 Luka Doncic, 1630182 Josh Green, 202681 Kyrie Irving, 203501 Tim Hardaway Jr.","1626220 Royce O'Neale, 1627732 Ben Simmons, 1627827 Dorian Finney-Smith, 1628969 Mikal Bridges, 203915 Spencer Dinwiddie",2670,2678,8,1,2,0,0
"0022300084","away",4,7,"BKN","DAL","1626220 Royce O'Neale, 1627732 Ben Simmons, 1627827 Dorian Finney-Smith, 1628969 Mikal Bridges, 203915 Spencer Dinwiddie","1628467 Maxi Kleber, 1629029 Luka Doncic, 1630182 Josh Green, 202681 Kyrie Irving, 203501 Tim Hardaway Jr.",2670,2678,8,0,0,1,2
"0022300084","home",4,8,"DAL","BKN","1628467 Maxi Kleber, 1629029 Luka Doncic, 1630182 Josh Green, 202681 Kyrie Irving, 203501 Tim Hardaway Jr.","1626220 Royce O'Neale, 1627827 Dorian Finney-Smith, 1628969 Mikal Bridges, 1630560 Cam Thomas, 203915 Spencer Dinwiddie",2678,2741,63,1,3,2,6
"0022300084","away",4,8,"BKN","DAL","1626220 Royce O'Neale, 1627827 Dorian Finney-Smith, 1628969 Mikal Bridges, 1630560 Cam Thomas, 203915 Spencer Dinwiddie","1628467 Maxi Kleber, 1629029 Luka Doncic, 1630182 Josh Green, 202681 Kyrie Irving, 203501 Tim Hardaway Jr.",2678,2741,63,2,6,1,3
"0022300084","home",4,9,"DAL","BKN","1628467 Maxi Kleber, 1629029 Luka Doncic, 1630182 Josh Green, 202681 Kyrie Irving, 203501 Tim Hardaway Jr.","1626220 Royce O'Neale, 1627732 Ben Simmons, 1627827 Dorian Finney-Smith, 1628969 Mikal Bridges, 203915 Spencer Dinwiddie",2741,2814,73,3,7,2,0
"0022300084","away",4,9,"BKN","DAL","1626220 Royce O'Neale, 1627732 Ben Simmons, 1627827 Dorian Finney-Smith, 1628969 Mikal Bridges, 203915 Spencer Dinwiddie","1628467 Maxi Kleber, 1629029 Luka Doncic, 1630182 Josh Green, 202681 Kyrie Irving, 203501 Tim Hardaway Jr.",2741,2814,73,2,0,3,7
"0022300084","home",4,10,"DAL","BKN","1628467 Maxi Kleber, 1629029 Luka Doncic, 1630182 Josh Green, 202681 Kyrie Irving, 203501 Tim Hardaway Jr.","1626220 Royce O'Neale, 1627827 Dorian Finney-Smith, 1628969 Mikal Bridges, 1630560 Cam Thomas, 203915 Spencer Dinwiddie",2814,2856.1,42.0999999999999,1,3,1,2
"0022300084","away",4,10,"BKN","DAL","1626220 Royce O'Neale, 1627827 Dorian Finney-Smith, 1628969 Mikal Bridges, 1630560 Cam Thomas, 203915 Spencer Dinwiddie","1628467 Maxi Kleber, 1629029 Luka Doncic, 1630182 Josh Green, 202681 Kyrie Irving, 203501 Tim Hardaway Jr.",2814,2856.1,42.0999999999999,1,2,1,3
"0022300084","home",4,11,"DAL","BKN","1627884 Derrick Jones Jr., 1628467 Maxi Kleber, 1629029 Luka Doncic, 1629684 Grant Williams, 1630182 Josh Green","1626220 Royce O'Neale, 1627827 Dorian Finney-Smith, 1628969 Mikal Bridges, 1630560 Cam Thomas, 203915 Spencer Dinwiddie",2856.1,2875.3,19.2000000000003,1,2,1,0
